
"",,,"2008-2012",,
"Samoa","Groundwater produced internally (10^9 m3/year)",,,"",
"Samoa","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"San Marino","Groundwater produced internally (10^9 m3/year)",,,"",
"San Marino","Groundwater: entering the country (total) (10^9 m3/year)",,,"",

"",,,"2008-2012",,
"Sao Tome and Principe","Groundwater produced internally (10^9 m3/year)",,,"",
"Sao Tome and Principe","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Saudi Arabia","Groundwater produced internally (10^9 m3/year)",2012,2.2,"","[31]"
"Saudi Arabia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Senegal","Groundwater produced internally (10^9 m3/year)",2012,3.5,"","[32]"
"Senegal","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Serbia","Groundwater produced internally (10^9 m3/year)",,,"",
"Serbia","Groundwater: entering the country (total) (10^9 m3/year)",,,"",

"",,,"2008-2012",,
"Seychelles","Groundwater produced internally (10^9 m3/year)",,,"",
"Seychelles","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Sierra Leone","Groundwater produced internally (10^9 m3/year)",2012,25.0,"I",
"Sierra Leone","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Singapore","Groundwater produced internally (10^9 m3/year)",,,"",
"Singapore","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Slovakia","Groundwater produced internally (10^9 m3/year)",2012,1.73,"",
"Slovakia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Slovenia","Groundwater produced internally (10^9 m3/year)",2012,13.5,"",
"Slovenia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Solomon Islands","Groundwater produced internally (10^9 m3/year)",2012,11.92,"E",
"Solomon Islands","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Somalia","Groundwater produced internally (10^9 m3/year)",2012,3.3,"",
"Somalia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"South Africa","Groundwater produced internally (10^9 m3/year)",2012,4.8,"",
"South Africa","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"South Sudan","Groundwater produced internally (10^9 m3/year)",2012,4.0,"",
"South Sudan","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Spain","Groundwater produced internally (10^9 m3/year)",2012,29.9,"",
"Spain","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Sri Lanka","Groundwater produced internally (10^9 m3/year)",2012,7.8,"",
"Sri Lanka","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Sudan","Groundwater produced internally (10^9 m3/year)",2012,3.0,"",
"Sudan","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Suriname","Groundwater produced internally (10^9 m3/year)",2012,90.0,"",
"Suriname","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Swaziland","Groundwater produced internally (10^9 m3/year)",2012,0.66,"",
"Swaziland","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Sweden","Groundwater produced internally (10^9 m3/year)",2012,20.0,"",
"Sweden","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Switzerland","Groundwater produced internally (10^9 m3/year)",2012,2.5,"",
"Switzerland","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Syrian Arab Republic","Groundwater produced internally (10^9 m3/year)",2012,4.844,"",
"Syrian Arab Republic","Groundwater: entering the country (total) (10^9 m3/year)",2012,11.13,"",

"",,,"2008-2012",,
"Tajikistan","Groundwater produced internally (10^9 m3/year)",2012,6.0,"",
"Tajikistan","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Thailand","Groundwater produced internally (10^9 m3/year)",2012,41.9,"",
"Thailand","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"The former Yugoslav Republic of Macedonia","Groundwater produced internally (10^9 m3/year)",,,"",
"The former Yugoslav Republic of Macedonia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Timor-Leste","Groundwater produced internally (10^9 m3/year)",2012,0.886,"",
"Timor-Leste","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Togo","Groundwater produced internally (10^9 m3/year)",2012,5.7,"",
"Togo","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Tokelau","Groundwater produced internally (10^9 m3/year)",,,"",
"Tokelau","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Tonga","Groundwater produced internally (10^9 m3/year)",,,"",
"Tonga","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Trinidad and Tobago","Groundwater produced internally (10^9 m3/year)",2012,0.614,"","[33]"
"Trinidad and Tobago","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Tunisia","Groundwater produced internally (10^9 m3/year)",2012,1.495,"",
"Tunisia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.1,"",

"",,,"2008-2012",,
"Turkey","Groundwater produced internally (10^9 m3/year)",2012,69.0,"",
"Turkey","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Turkmenistan","Groundwater produced internally (10^9 m3/year)",2012,0.405,"I","[34]"
"Turkmenistan","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Tuvalu","Groundwater produced internally (10^9 m3/year)",,,"",
"Tuvalu","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Uganda","Groundwater produced internally (10^9 m3/year)",2012,29.0,"",
"Uganda","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Ukraine","Groundwater produced internally (10^9 m3/year)",2012,22.0,"",
"Ukraine","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"United Arab Emirates","Groundwater produced internally (10^9 m3/year)",2012,0.12,"",
"United Arab Emirates","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"United Kingdom","Groundwater produced internally (10^9 m3/year)",2012,9.8,"",
"United Kingdom","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"United Republic of Tanzania","Groundwater produced internally (10^9 m3/year)",2012,30.0,"",
"United Republic of Tanzania","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"United States of America","Groundwater produced internally (10^9 m3/year)",2012,1383.0,"",
"United States of America","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Uruguay","Groundwater produced internally (10^9 m3/year)",2012,22.9,"","[35]"
"Uruguay","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Uzbekistan","Groundwater produced internally (10^9 m3/year)",2012,8.8,"",
"Uzbekistan","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Vanuatu","Groundwater produced internally (10^9 m3/year)",2012,4.377,"",
"Vanuatu","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Venezuela (Bolivarian Republic of)","Groundwater produced internally (10^9 m3/year)",2012,227.0,"","[36]"
"Venezuela (Bolivarian Republic of)","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Viet Nam","Groundwater produced internally (10^9 m3/year)",2012,71.42,"",
"Viet Nam","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Yemen","Groundwater produced internally (10^9 m3/year)",2012,1.5,"",
"Yemen","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",

"",,,"2008-2012",,
"Zambia","Groundwater produced internally (10^9 m3/year)",2012,47.0,"",
"Zambia","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"I",

"",,,"2008-2012",,
"Zimbabwe","Groundwater produced internally (10^9 m3/year)",2012,6.0,"",
"Zimbabwe","Groundwater: entering the country (total) (10^9 m3/year)",2012,0.0,"",


Metadata:
"[1] [Components] | Kabul (Indus) 1.92; Helmand and Western 2.98; Northern and Murghab 2.14; Hari-Rod 0.64; Amu Darya (Panj) 2.97."
"[2] [Components] | The difference between groundwater and overlap is 16 km3/year, which is estimated to be distributed as follows over the different basins:  NOA-Cuya 6; Pampeana-Litroal 4.2; Puelche aquifer 5.7; Guarani aquifer 0.03."
"[3] [Overall accuracy] | Unknown, probably low and equal to overlap"
"[4] [Overall accuracy] | Estimate"
"[5] [Components] | (From A. Konteatis, 1997) Groundwater (GW) recharge accounting for surface water drained into GW equals 0.14 + GW recharge 0.273 equals 0.413"
"[6] [Adjustment] | Estimated by comparison with Rep of Korea (same precipitation, same area)"
"[7] [Overall accuracy] | Groundwater is estimated to be around 0.01-0.02 km3/yr."
"[8] [Observations] | Difference between groundwater and overlap is 10.4, which is given by MAGAP (2011) as groundwater resources in de Pacifico basin. Not known in Amazon basin."
"[9] [Overall accuracy] | The groundwater resources are in aquifers in the western desert independent from the Nile. The value differs according to the sources, for example 0.5 km3/yr on the basis of Fatt, 1993; K. Hefny & Fattia, 1993; M. Shahin, 1991."
"[10] [Components] | Nubian aquifer from Sudan"
"[11] [Adjustment] | No data on surface water and groundwater available, only total IRWR figure of 2.8 km3/yr. Figures filled in based on discussion with Jean Margat."
"[12] [Components] | Sumatra 85.8 + Java 25.6 + Bali and Nusa Tenggara 1.5 + Kalimantan 125.1 + Sulawesi 16.6 + Maluku 5.9 + Papua 196.9"
"[13] [Components] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[14] [Components] | From the Syrian Arab Republic (into Dan spring) 0.25; from West Bank 0.325; from Lebanon 0.150 (Hulah Lake)"
"[15] [Adjustment] | Average, calculated based on 0.283 from M.Bilbeisi (1992), 0.474 (0.418-0.530) from Shlami Dinar (NATO 2004), 0.456 from Annual Environment Statistics (1997), and 0.437 from Al Kwaldeh(1997)."
"[16] [Components] | Natural inflow from Saudi Arabia from Disi aquifer 0.18; Inflow from Syria 0.09"
"[17] [Observations] | 626 groundwater fields explored with total reserves of 15.93 km3/year; reserves with salinity rate up to 1 g/l are 33.85 km3/year; reserves with salinity rate up to 10 g/l are 57.63 km3/year (Ref: UNDP. 2004. Water resources of Kazakhstan in the new millenium). In 1993, the part of groundwater resources which could be extracted from existing pumping facilities was estimated at 6.1 km3/year."
"[18] [Components] | This is groundwater coming from Saudi Arabia, but it is mostly brackish."
"[19] [Components] | Amu Darya 0.23; Syr Darya 5.25; Southeastern (Tarim) 1.76; Chu 3.60; Talas and Assa 0.83; Lake Issyk-Kul 2.02."
"[20] [Observations] | Assuming recharge rate of 0.1 m/yr over 300 km2"
"[21] [Overall accuracy] | According to the national source, 1/3 of the 60 km3/yr total IRWR is groundwater, which is thus 20 km3/yr."
"[22] [Observations] | Natural theoretical groundwater resources (GW recharge)."
"[23] [Adjustment] | National source states  Internal GW flow = 92.6 km3/yr, but this doesn't include overlap, and does include incidental recharge (which AQUASTAT does not consider natural)."
"[24] [Observations] | 10% of surface water"
"[25] [Components] | From Israel to Gaza Strip"
"[26] [Overall accuracy] | Other sources give 50 or 61."
"[27] [Overall accuracy] | Unknown but very close to overlap"
"[28] [Observations] | Base flow WRI"
"[29] [Components] | From Saudi Arabia"
"[30] [Components] | From Bulgaria"
"[31] [Adjustment] | 1.0 recharges the ""usable"" aquifers."
"[32] [Adjustment] | From PNUD/Ministere de l'hydraulique. 1994. Upper aquifer 1.5-2, intermediate aquifer 1-1.5, deep aquifer 0.5, total 3-4 ->took average of 3.5"
"[33] [Components] | 0.545 Trinidad, 0.069 Tobago"
"[34] [Adjustment] | Difference between TIRWR (1.405. Ref: ""CA-water. Aral sea basin. http://www.cawater-info.net/aral/water_e.htm."") and IRSWR"
"[35] [Methodology] | Considered to be 10 percent of the precipitation."
"[36] [Methodology] | Difference between groundwater (227) and overlap (204.7) is what is given by MPPA (Ministerio del Poder Popular para el Ambiente) as renewable groundwater (22.3)."

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c) 2016 FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[26/05/2016 17:56]

